_id,province,district,sector,cell,village
66d9c3990bc303fcbe4d2c7c,Northern,Gakenke,Busengo,Byibuhiro,Karambi
66d9c3990bc303fcbe4d2c86,Northern,Gakenke,Busengo,Kirabo,Kirabo
66d9c3990bc303fcbe4d2c8f,Northern,Gakenke,Busengo,Mwumba,Rutenga
66d9c3990bc303fcbe4d2c92,Northern,Gakenke,Busengo,Ruhanga,Kabaya
66d9c3990bc303fcbe4d2c93,Northern,Gakenke,Busengo,Ruhanga,Kabugiri
66d9c3990bc303fcbe4d2c97,Northern,Gakenke,Coko,Kiruku,Bushagashi
66d9c3990bc303fcbe4d2ca0,Northern,Gakenke,Coko,Mbirima,Matovu
66d9c3990bc303fcbe4d2ca9,Northern,Gakenke,Coko,Nyange,Musasa
66d9c3990bc303fcbe4d2cab,Northern,Gakenke,Coko,Nyange,Vumandi
66d9c3990bc303fcbe4d2cac,Northern,Gakenke,Coko,Nyanza,Baramba
66d9c3990bc303fcbe4d2caf,Northern,Gakenke,Coko,Nyanza,Kavumu
66d9c3990bc303fcbe4d2cb9,Northern,Gakenke,Cyabingo,Muhororo,Gatoki
66d9c3990bc303fcbe4d2cbe,Northern,Gakenke,Cyabingo,Muhororo,Musebeya
66d9c3990bc303fcbe4d2cc1,Northern,Gakenke,Cyabingo,Muramba,Gahama
66d9c3990bc303fcbe4d2cc3,Northern,Gakenke,Cyabingo,Muramba,Musebeya
66d9c3990bc303fcbe4d2cc5,Northern,Gakenke,Cyabingo,Muramba,Rwobe
66d9c3990bc303fcbe4d2cc9,Northern,Gakenke,Cyabingo,Mutanda,Kanyamukenke
66d9c3990bc303fcbe4d2c6a,Northern,Rulindo,TUMBA,Taba,Mwili
66d9c3990bc303fcbe4d2c70,Northern,Gakenke,Busengo,Birambo,Gitwa
66d9c3990bc303fcbe4d2c77,Northern,Gakenke,Busengo,Butereri,Rubaga
66d9c3990bc303fcbe4d2c96,Northern,Gakenke,Coko,Kiruku,Bukamba
66d9c3990bc303fcbe4d2ca7,Northern,Gakenke,Coko,Nyange,Karambo
66d9c3990bc303fcbe4d2cc4,Northern,Gakenke,Cyabingo,Muramba,Rugaragara
66d9c3990bc303fcbe4d2ccf,Northern,Gakenke,Cyabingo,Rukore,Nyabisika
66d9c3990bc303fcbe4d2cdb,Northern,Gakenke,Gakenke,Buheta,Ndora
66d9c3990bc303fcbe4d2cf1,Northern,Gakenke,Gakenke,Nganzo,Mbogo
66d9c3990bc303fcbe4d2d0e,Northern,Gakenke,Gashenyi,Rukura,Murandi
66d9c3990bc303fcbe4d2d1a,Northern,Gakenke,Gashenyi,Rutenderi,Kabere
66d9c3990bc303fcbe4d2d2b,Northern,Gakenke,Janja,Gakindo,Rubona
66d9c3990bc303fcbe4d2d4a,Northern,Gakenke,Kamubuga,Kamubuga,Rugari
66d9c3990bc303fcbe4d2d4d,Northern,Gakenke,Kamubuga,Kidomo,Bucyaba
66d9c3990bc303fcbe4d2d54,Northern,Gakenke,Kamubuga,Kidomo,Rutagara
66d9c3990bc303fcbe4d2d58,Northern,Gakenke,Kamubuga,Mbatabata,Kabyaza
66d9c3990bc303fcbe4d2ce6,Northern,Gakenke,Gakenke,Kagoma,Rusuri
66d9c3990bc303fcbe4d2cea,Northern,Gakenke,Gakenke,Nganzo,Gishyinguro
66d9c3990bc303fcbe4d2cfc,Northern,Gakenke,Gakenke,Rusagara,Museke
66d9c3990bc303fcbe4d2d04,Northern,Gakenke,Gashenyi,Nyacyina,Masoro
66d9c3990bc303fcbe4d2d09,Northern,Gakenke,Gashenyi,Nyacyina,Ruhore
66d9c3990bc303fcbe4d2d0f,Northern,Gakenke,Gashenyi,Rukura,Nyamataha
66d9c3990bc303fcbe4d2d35,Northern,Gakenke,Janja,Gatwa,Murambi
66d9c3990bc303fcbe4d2d4c,Northern,Gakenke,Kamubuga,Kamubuga,Runeka
66d9c3990bc303fcbe4d2d56,Northern,Gakenke,Kamubuga,Mbatabata,Gatare
66d9c3990bc303fcbe4d2d5b,Northern,Gakenke,Kamubuga,Mbatabata,Mwasha
66d9c3990bc303fcbe4d2d01,Northern,Gakenke,Gashenyi,Nyacyina,Bwiyando
66d9c3990bc303fcbe4d2ce1,Northern,Gakenke,Gakenke,Kagoma,Murama
66d9c3990bc303fcbe4d2ce3,Northern,Gakenke,Gakenke,Kagoma,Musave
66d9c3990bc303fcbe4d2ce7,Northern,Gakenke,Gakenke,Nganzo,Bwimba
66d9c3990bc303fcbe4d2cee,Northern,Gakenke,Gakenke,Nganzo,Karehe
66d9c3990bc303fcbe4d2d26,Northern,Gakenke,Gashenyi,Taba,Rutenderi
66d9c3990bc303fcbe4d2d27,Northern,Gakenke,Janja,Gakindo,Bukerera
66d9c3990bc303fcbe4d2d43,Northern,Gakenke,Kamubuga,Kamubuga,Gitwe
66d9c3990bc303fcbe4d2d55,Northern,Gakenke,Kamubuga,Mbatabata,Buhinda
66d9c3990bc303fcbe4d2d60,Northern,Gakenke,Kamubuga,Rukore,Rungu
66d9c3990bc303fcbe4d2d68,Northern,Gakenke,Karambo,Kanyanza,Karambi
66d9c3990bc303fcbe4d2d6a,Northern,Gakenke,Karambo,Kanyanza,Marembo
66d9c3990bc303fcbe4d2d6b,Northern,Gakenke,Karambo,Kanyanza,Nyiramisabike
66d9c3990bc303fcbe4d2d70,Northern,Gakenke,Karambo,Karambo,Gasovu
66d9c3990bc303fcbe4d2d7b,Northern,Gakenke,Karambo,Kirebe,Bukweto
66d9c3990bc303fcbe4d2d8a,Northern,Gakenke,Kivuruga,Rugimbu,Gasave
66d9c3990bc303fcbe4d2d8c,Northern,Gakenke,Kivuruga,Rugimbu,Mugali
66d9c3990bc303fcbe4d2d97,Northern,Gakenke,Kivuruga,Sereri,Buhayo
66d9c3990bc303fcbe4d2d9b,Northern,Gakenke,Kivuruga,Sereri,Musekera
66d9c3990bc303fcbe4d2d9d,Northern,Gakenke,Mataba,Buyange,Gabiro
66d9c3990bc303fcbe4d2da0,Northern,Gakenke,Mataba,Buyange,Kanamo
66d9c3990bc303fcbe4d2da4,Northern,Gakenke,Mataba,Buyange,Rugendabari
66d9c3990bc303fcbe4d2daa,Northern,Gakenke,Mataba,Gikombe,Muhororo
66d9c3990bc303fcbe4d2dac,Northern,Gakenke,Mataba,Gikombe,Muyaga
66d9c3990bc303fcbe4d2dc1,Northern,Gakenke,Minazi,Munyana,Kanka
66d9c3990bc303fcbe4d2dc5,Northern,Gakenke,Minazi,Murambi,Kabuga
66d9c3990bc303fcbe4d2dc8,Northern,Gakenke,Minazi,Murambi,Nyarubuye
66d9c3990bc303fcbe4d2dca,Northern,Gakenke,Minazi,Raba,Gaharo
66d9c3990bc303fcbe4d2dcf,Northern,Gakenke,Minazi,Raba,Sarabuye
66d9c3990bc303fcbe4d2dd1,Northern,Gakenke,Mugunga,Gahinga,Giheta
66d9c3990bc303fcbe4d2dd2,Northern,Gakenke,Mugunga,Gahinga,Nyagahondo
66d9c3990bc303fcbe4d2dd6,Northern,Gakenke,Mugunga,Munyana,Karambi
66d9c3990bc303fcbe4d2d6e,Northern,Gakenke,Karambo,Karambo,Bushuba
66d9c3990bc303fcbe4d2d7d,Northern,Gakenke,Karambo,Kirebe,Kavumu
66d9c3990bc303fcbe4d2d82,Northern,Gakenke,Kivuruga,Cyintare,Buhuga
66d9c3990bc303fcbe4d2d83,Northern,Gakenke,Kivuruga,Cyintare,Cyintare
66d9c3990bc303fcbe4d2d89,Northern,Gakenke,Kivuruga,Gasiza,Nyarungu
66d9c3990bc303fcbe4d2d9f,Northern,Gakenke,Mataba,Buyange,Kabeza
66d9c3990bc303fcbe4d2dba,Northern,Gakenke,Minazi,Gasiho,Gasangwa
66d9c3990bc303fcbe4d2dc6,Northern,Gakenke,Minazi,Murambi,Musave
66d9c3990bc303fcbe4d2d91,Northern,Gakenke,Kivuruga,Ruhinga,Kamomo
66d9c3990bc303fcbe4d2da2,Northern,Gakenke,Mataba,Buyange,Mubuga
66d9c3990bc303fcbe4d2db3,Northern,Gakenke,Mataba,Nyundo,Kagando
66d9c3990bc303fcbe4d2db7,Northern,Gakenke,Mataba,Nyundo,Nkurazo
66d9c3990bc303fcbe4d2dda,Northern,Gakenke,Mugunga,Mutego,Kamasanze
66d9c3990bc303fcbe4d2de0,Northern,Gakenke,Mugunga,Nkomane,Kanaba
66d9c3990bc303fcbe4d2de1,Northern,Gakenke,Mugunga,Nkomane,Nemba
66d9c3990bc303fcbe4d2de5,Northern,Gakenke,Mugunga,Rutabo,Gasovu
66d9c3990bc303fcbe4d2df5,Northern,Gakenke,Muhondo,Busake,Nyakabanda
66d9c3990bc303fcbe4d2df8,Northern,Gakenke,Muhondo,Bwenda,Gitaba
66d9c3990bc303fcbe4d2d3c,Northern,Gakenke,Janja,Karukungu,Karama
66d9c3990bc303fcbe4d2d41,Northern,Gakenke,Kamubuga,Kamubuga,Gasebeya
66d9c3990bc303fcbe4d2d46,Northern,Gakenke,Kamubuga,Kamubuga,Kanyirantege
66d9c3990bc303fcbe4d2d0b,Northern,Gakenke,Gashenyi,Rukura,Gikoro
66d9c3990bc303fcbe4d2d25,Northern,Gakenke,Gashenyi,Taba,Mwisha
66d9c3990bc303fcbe4d2d38,Northern,Gakenke,Janja,Gatwa,Nyagisozi
66d9c3990bc303fcbe4d2d5d,Northern,Gakenke,Kamubuga,Rukore,Kabutwa
66d9c3990bc303fcbe4d2cfd,Northern,Gakenke,Gakenke,Rusagara,Nyamabuye
66d9c3990bc303fcbe4d2d17,Northern,Gakenke,Gashenyi,Rutenderi,Gaseke
66d9c3990bc303fcbe4d2d1b,Northern,Gakenke,Gashenyi,Rutenderi,Kabugomba
66d9c3990bc303fcbe4d2d2c,Northern,Gakenke,Janja,Gakindo,Rurumbya
66d9c3990bc303fcbe4d2d2d,Northern,Gakenke,Janja,Gashyamba,Burega
66d9c3990bc303fcbe4d2d44,Northern,Gakenke,Kamubuga,Kamubuga,Kabuye
66d9c3990bc303fcbe4d2d4e,Northern,Gakenke,Kamubuga,Kidomo,Bugogo
66d9c3990bc303fcbe4d2d5a,Northern,Gakenke,Kamubuga,Mbatabata,Mbatabata
66d9c3990bc303fcbe4d2ceb,Northern,Gakenke,Gakenke,Nganzo,Kaniga
66d9c3990bc303fcbe4d2cff,Northern,Gakenke,Gakenke,Rusagara,Sitwe
66d9c3990bc303fcbe4d2d07,Northern,Gakenke,Gashenyi,Nyacyina,Rugarama
66d9c3990bc303fcbe4d2d0a,Northern,Gakenke,Gashenyi,Rukura,Gahihi
66d9c3990bc303fcbe4d2d0c,Northern,Gakenke,Gashenyi,Rukura,Kara
66d9c3990bc303fcbe4d2d16,Northern,Gakenke,Gashenyi,Rutabo,Rubuga
66d9c3990bc303fcbe4d2d1d,Northern,Gakenke,Gashenyi,Rutenderi,Murambo
66d9c3990bc303fcbe4d2d2f,Northern,Gakenke,Janja,Gashyamba,Gitovu
66d9c3990bc303fcbe4d2d33,Northern,Gakenke,Janja,Gatwa,Gitega
66d9c3990bc303fcbe4d2d50,Northern,Gakenke,Kamubuga,Kidomo,Kintobo
66d9c3990bc303fcbe4d2d59,Northern,Gakenke,Kamubuga,Mbatabata,Karingorera
66d9c3990bc303fcbe4d2d5c,Northern,Gakenke,Kamubuga,Mbatabata,Ryabirere
66d9c3990bc303fcbe4d2d5e,Northern,Gakenke,Kamubuga,Rukore,Karangara
66d9c3990bc303fcbe4d2d84,Northern,Gakenke,Kivuruga,Cyintare,Nyarubuye
66d9c3990bc303fcbe4d2d88,Northern,Gakenke,Kivuruga,Gasiza,Nturo
66d9c3990bc303fcbe4d2d8e,Northern,Gakenke,Kivuruga,Rugimbu,Rutamba
66d9c3990bc303fcbe4d2d99,Northern,Gakenke,Kivuruga,Sereri,Kivuruga
66d9c3990bc303fcbe4d2da3,Northern,Gakenke,Mataba,Buyange,Nyamiyaga
66d9c3990bc303fcbe4d2dbb,Northern,Gakenke,Minazi,Gasiho,Gihinga
66d9c3990bc303fcbe4d2dcb,Northern,Gakenke,Minazi,Raba,Gitaragwe
66d9c3990bc303fcbe4d2d74,Northern,Gakenke,Karambo,Karambo,Kigarama
66d9c3990bc303fcbe4d2d87,Northern,Gakenke,Kivuruga,Gasiza,Kamwumba
66d9c3990bc303fcbe4d2dd5,Northern,Gakenke,Mugunga,Munyana,Cyarubayi
66d9c3990bc303fcbe4d2d7a,Northern,Gakenke,Karambo,Kirebe,Bukunga
66d9c3990bc303fcbe4d2d81,Northern,Gakenke,Kivuruga,Cyintare,Bigogwe
66d9c3990bc303fcbe4d2da7,Northern,Gakenke,Mataba,Gikombe,Bweramana
66d9c3990bc303fcbe4d2db9,Northern,Gakenke,Minazi,Gasiho,Gahunda
66d9c3990bc303fcbe4d2dbc,Northern,Gakenke,Minazi,Gasiho,Kabarima
66d9c3990bc303fcbe4d2dbd,Northern,Gakenke,Minazi,Gasiho,Kigeyo
66d9c3990bc303fcbe4d2dc3,Northern,Gakenke,Minazi,Munyana,Nyabitare
66d9c3990bc303fcbe4d2d64,Northern,Gakenke,Kamubuga,Rukore,Taba
66d9c3990bc303fcbe4d2d6c,Northern,Gakenke,Karambo,Karambo,Bataga
66d9c3990bc303fcbe4d2d80,Northern,Gakenke,Karambo,Kirebe,Nyabigugu
66d9c3990bc303fcbe4d2d86,Northern,Gakenke,Kivuruga,Gasiza,Kabuhoma
66d9c3990bc303fcbe4d2d94,Northern,Gakenke,Kivuruga,Ruhinga,Munyege
66d9c3990bc303fcbe4d2d96,Northern,Gakenke,Kivuruga,Ruhinga,Rwakirari
66d9c3990bc303fcbe4d2d9c,Northern,Gakenke,Kivuruga,Sereri,Ngarama
66d9c3990bc303fcbe4d2da8,Northern,Gakenke,Mataba,Gikombe,Gashyushya
66d9c3990bc303fcbe4d2daf,Northern,Gakenke,Mataba,Gikombe,Ruhanga
66d9c3990bc303fcbe4d2db0,Northern,Gakenke,Mataba,Nyundo,Gihita
66d9c3990bc303fcbe4d2db1,Northern,Gakenke,Mataba,Nyundo,Gitaba
66d9c3990bc303fcbe4d2db8,Northern,Gakenke,Minazi,Gasiho,Gahombo
66d9c3990bc303fcbe4d2dc0,Northern,Gakenke,Minazi,Munyana,Gitwa
66d9c3990bc303fcbe4d2ddf,Northern,Gakenke,Mugunga,Nkomane,Kabuga
66d9c3990bc303fcbe4d2de6,Northern,Gakenke,Mugunga,Rutabo,Gatonde
66d9c3990bc303fcbe4d2df2,Northern,Gakenke,Muhondo,Busake,Busake
66d9c3990bc303fcbe4d2df3,Northern,Gakenke,Muhondo,Busake,Gikikira
66d9c3990bc303fcbe4d2e05,Northern,Gakenke,Muhondo,Huro,Cura
66d9c3990bc303fcbe4d2de4,Northern,Gakenke,Mugunga,Rutabo,Gacemeri
66d9c3990bc303fcbe4d2de8,Northern,Gakenke,Mugunga,Rutabo,Muhororo
66d9c3990bc303fcbe4d2df4,Northern,Gakenke,Muhondo,Busake,Kibirizi
66d9c3990bc303fcbe4d2df6,Northern,Gakenke,Muhondo,Bwenda,Gahama
66d9c3990bc303fcbe4d2dfe,Northern,Gakenke,Muhondo,Gasiza,Gasiza
66d9c3990bc303fcbe4d2e00,Northern,Gakenke,Muhondo,Gihinga,Base
66d9c3990bc303fcbe4d2dfa,Northern,Gakenke,Muhondo,Bwenda,Nketsi
66d9c3990bc303fcbe4d2de2,Northern,Gakenke,Mugunga,Nkomane,Nyagasozi
66d9c3990bc303fcbe4d2de7,Northern,Gakenke,Mugunga,Rutabo,Kabuhoro
66d9c3990bc303fcbe4d2dee,Northern,Gakenke,Mugunga,Rwamambe,Bushoka
66d9c3990bc303fcbe4d2dfb,Northern,Gakenke,Muhondo,Gasiza,Gahabwa
66d9c3990bc303fcbe4d2c0d,Northern,Rulindo,RUKOZO,Bwimo,Kavumo
66d9c3990bc303fcbe4d2c11,Northern,Rulindo,RUKOZO,Mberuka,Kabera
66d9c3990bc303fcbe4d2c1d,Northern,Rulindo,RUSIGA,Gako,Ntakara
66d9c3990bc303fcbe4d2c21,Northern,Rulindo,RUSIGA,Kirenge,Ntaruka
66d9c3990bc303fcbe4d2c38,Northern,Rulindo,SHYORONGI,Muvumu,Kagunda
66d9c3990bc303fcbe4d2c36,Northern,Rulindo,SHYORONGI,Kijabagwe,Rugendabari
66d9c3990bc303fcbe4d2c53,Northern,Rulindo,TUMBA,Barari,Karambi
66d9c3990bc303fcbe4d2c58,Northern,Rulindo,TUMBA,Gahabwa,Mafene
66d9c3990bc303fcbe4d2c24,Northern,Rulindo,RUSIGA,Taba,Gahondo
66d9c3990bc303fcbe4d2c2f,Northern,Rulindo,SHYORONGI,Bugaragara,Nyakaruri
66d9c3990bc303fcbe4d2c35,Northern,Rulindo,SHYORONGI,Kijabagwe,Rimwe
66d9c3990bc303fcbe4d2c3c,Northern,Rulindo,SHYORONGI,Muvumu,Kivili
66d9c3990bc303fcbe4d2c40,Northern,Rulindo,SHYORONGI,Muvumu,Ruhanga
66d9c3990bc303fcbe4d2c47,Northern,Rulindo,SHYORONGI,Rubona,Nyarusange
66d9c3990bc303fcbe4d2c48,Northern,Rulindo,SHYORONGI,Rubona,Rwahi
66d9c3990bc303fcbe4d2c4c,Northern,Rulindo,SHYORONGI,Rutonde,Nyabisindu
66d9c3990bc303fcbe4d2c52,Northern,Rulindo,TUMBA,Barari,Gashoro
66d9c3990bc303fcbe4d2c57,Northern,Rulindo,TUMBA,Gahabwa,Kagusa
66d9c3990bc303fcbe4d2c49,Northern,Rulindo,SHYORONGI,Rutonde,Bugarura
66d9c3990bc303fcbe4d2c50,Northern,Rulindo,SHYORONGI,Rutonde,Rweya
66d9c3990bc303fcbe4d2c5b,Northern,Rulindo,TUMBA,Misezero,Kanaba
66d9c3990bc303fcbe4d2c5f,Northern,Rulindo,TUMBA,Misezero,Misezero
66d9c3990bc303fcbe4d2c69,Northern,Rulindo,TUMBA,Taba,Kamuragi
66d9c3990bc303fcbe4d2c72,Northern,Gakenke,Busengo,Birambo,Nyarubande
66d9c3990bc303fcbe4d2c90,Northern,Gakenke,Busengo,Ruhanga,Bukinga
66d9c3990bc303fcbe4d2c9f,Northern,Gakenke,Coko,Mbirima,Bushyama
66d9c3990bc303fcbe4d2cba,Northern,Gakenke,Cyabingo,Muhororo,Gatorero
66d9c3990bc303fcbe4d2cd2,Northern,Gakenke,Cyabingo,Rukore,Rukore
66d9c3990bc303fcbe4d2cd7,Northern,Gakenke,Gakenke,Buheta,Karambi
66d9c3990bc303fcbe4d2cd8,Northern,Gakenke,Gakenke,Buheta,Karorero
66d9c3990bc303fcbe4d2c62,Northern,Rulindo,TUMBA,Nyirabirori,Bukinga
66d9c3990bc303fcbe4d2c63,Northern,Rulindo,TUMBA,Nyirabirori,Gatare
66d9c3990bc303fcbe4d2c76,Northern,Gakenke,Busengo,Butereri,Kirwa
66d9c3990bc303fcbe4d2c7b,Northern,Gakenke,Busengo,Byibuhiro,Kamina
66d9c3990bc303fcbe4d2c82,Northern,Gakenke,Busengo,Kamina,Mwendo
66d9c3990bc303fcbe4d2c8b,Northern,Gakenke,Busengo,Mwumba,Kabuga
66d9c3990bc303fcbe4d2c91,Northern,Gakenke,Busengo,Ruhanga,Gashirwe
66d9c3990bc303fcbe4d2c99,Northern,Gakenke,Coko,Kiruku,Mucumazo
66d9c3990bc303fcbe4d2cb4,Northern,Gakenke,Cyabingo,Muhaza,Muhaza
66d9c3990bc303fcbe4d2cb5,Northern,Gakenke,Cyabingo,Muhaza,Mushirarungu
66d9c3990bc303fcbe4d2ccd,Northern,Gakenke,Cyabingo,Rukore,Muramba
66d9c3990bc303fcbe4d2cd3,Northern,Gakenke,Gakenke,Buheta,Buyagiro
66d9c3990bc303fcbe4d2cd5,Northern,Gakenke,Gakenke,Buheta,Gihemba
66d9c3990bc303fcbe4d2cd6,Northern,Gakenke,Gakenke,Buheta,Gikerera
66d9c3990bc303fcbe4d2cd9,Northern,Gakenke,Gakenke,Buheta,Mucuro
66d9c3990bc303fcbe4d2c75,Northern,Gakenke,Busengo,Butereri,Gasakuza
66d9c3990bc303fcbe4d2c9c,Northern,Gakenke,Coko,Kiruku,Rubuguma
66d9c3990bc303fcbe4d2ca1,Northern,Gakenke,Coko,Mbirima,Mbogo
66d9c3990bc303fcbe4d2ca8,Northern,Gakenke,Coko,Nyange,Karoli
66d9c3990bc303fcbe4d2cad,Northern,Gakenke,Coko,Nyanza,Gikamba
66d9c3990bc303fcbe4d2cae,Northern,Gakenke,Coko,Nyanza,Gitaba
66d9c3990bc303fcbe4d2cbf,Northern,Gakenke,Cyabingo,Muhororo,Tongoburo
66d9c3990bc303fcbe4d2cce,Northern,Gakenke,Cyabingo,Rukore,Murehe
66d9c3990bc303fcbe4d2cd4,Northern,Gakenke,Gakenke,Buheta,Gatwa
66d9c3990bc303fcbe4d2c6b,Northern,Rulindo,TUMBA,Taba,Nkinda
66d9c3990bc303fcbe4d2c78,Northern,Gakenke,Busengo,Butereri,Rugendabari
66d9c3990bc303fcbe4d2cec,Northern,Gakenke,Gakenke,Nganzo,Kanyiramanyana
66d9c3990bc303fcbe4d2cf8,Northern,Gakenke,Gakenke,Rusagara,Kakinungu
66d9c3990bc303fcbe4d2cfe,Northern,Gakenke,Gakenke,Rusagara,Ruberano
66d9c3990bc303fcbe4d2d11,Northern,Gakenke,Gashenyi,Rutabo,Buturuba
66d9c3990bc303fcbe4d2d39,Northern,Gakenke,Janja,Karukungu,Buhimbi
66d9c3990bc303fcbe4d2d3e,Northern,Gakenke,Janja,Karukungu,Rugeshi
66d9c3990bc303fcbe4d2d48,Northern,Gakenke,Kamubuga,Kamubuga,Nyarungu
66d9c3990bc303fcbe4d2d4f,Northern,Gakenke,Kamubuga,Kidomo,Kidomo
66d9c3990bc303fcbe4d2c01,Northern,Rulindo,RUKOZO,Buraro,Kabgayi
66d9c3990bc303fcbe4d2c20,Northern,Rulindo,RUSIGA,Kirenge,Kinini-rusiga
66d9c3990bc303fcbe4d2c26,Northern,Rulindo,RUSIGA,Taba,Karenge
66d9c3990bc303fcbe4d2c2c,Northern,Rulindo,SHYORONGI,Bugaragara,Kabaraza
66d9c3990bc303fcbe4d2c4b,Northern,Rulindo,SHYORONGI,Rutonde,Ngendo
66d9c3990bc303fcbe4d2c34,Northern,Rulindo,SHYORONGI,Kijabagwe,Nyamugari
66d9c3990bc303fcbe4d2c42,Northern,Rulindo,SHYORONGI,Rubona,Gishyita
66d9c3990bc303fcbe4d2c4e,Northern,Rulindo,SHYORONGI,Rutonde,Nyamirembe
66d9c3990bc303fcbe4d2c55,Northern,Rulindo,TUMBA,Barari,Rukore
66d9c3990bc303fcbe4d2c56,Northern,Rulindo,TUMBA,Gahabwa,Kabuga
66d9c3990bc303fcbe4d2c5a,Northern,Rulindo,TUMBA,Gahabwa,Rushaki
66d9c3990bc303fcbe4d2c27,Northern,Rulindo,RUSIGA,Taba,Kingazi
66d9c3990bc303fcbe4d2c29,Northern,Rulindo,SHYORONGI,Bugaragara,Gatimba
66d9c3990bc303fcbe4d2c3e,Northern,Rulindo,SHYORONGI,Muvumu,Muvumu
66d9c3990bc303fcbe4d2c44,Northern,Rulindo,SHYORONGI,Rubona,Ngona
66d9c3990bc303fcbe4d2c64,Northern,Rulindo,TUMBA,Nyirabirori,Gatsinde
66d9c3990bc303fcbe4d2c60,Northern,Rulindo,TUMBA,Misezero,Rurambo
66d9c3990bc303fcbe4d2c71,Northern,Gakenke,Busengo,Birambo,Kirwa
66d9c3990bc303fcbe4d2c84,Northern,Gakenke,Busengo,Kamina,Rwankuba
66d9c3990bc303fcbe4d2c8e,Northern,Gakenke,Busengo,Mwumba,Mugunga
66d9c3990bc303fcbe4d2c98,Northern,Gakenke,Coko,Kiruku,Gatare
66d9c3990bc303fcbe4d2c9d,Northern,Gakenke,Coko,Mbirima,Akanduga
66d9c3990bc303fcbe4d2caa,Northern,Gakenke,Coko,Nyange,Ntobwe
66d9c3990bc303fcbe4d2cc0,Northern,Gakenke,Cyabingo,Muramba,Bukuba
66d9c3990bc303fcbe4d2cc2,Northern,Gakenke,Cyabingo,Muramba,Gatare
66d9c3990bc303fcbe4d2cc8,Northern,Gakenke,Cyabingo,Mutanda,Kambare
66d9c3990bc303fcbe4d2c6f,Northern,Gakenke,Busengo,Birambo,Birambo
66d9c3990bc303fcbe4d2ca2,Northern,Gakenke,Coko,Mbirima,Murambi
66d9c3990bc303fcbe4d2ca3,Northern,Gakenke,Coko,Mbirima,Rwahi
66d9c3990bc303fcbe4d2cb3,Northern,Gakenke,Cyabingo,Muhaza,Karombero
66d9c3990bc303fcbe4d2cb8,Northern,Gakenke,Cyabingo,Muhororo,Butaraga
66d9c3990bc303fcbe4d2cdf,Northern,Gakenke,Gakenke,Kagoma,Gitenga
66d9c3990bc303fcbe4d2c6d,Northern,Rulindo,TUMBA,Taba,Nyirataba
66d9c3990bc303fcbe4d2c88,Northern,Gakenke,Busengo,Kirabo,Ngezi
66d9c3990bc303fcbe4d2ca4,Northern,Gakenke,Coko,Mbirima,Shyunga
66d9c3990bc303fcbe4d2ca5,Northern,Gakenke,Coko,Nyange,Buhara
66d9c3990bc303fcbe4d2cb1,Northern,Gakenke,Cyabingo,Muhaza,Buraza
66d9c3990bc303fcbe4d2cbb,Northern,Gakenke,Cyabingo,Muhororo,Kabungwe
66d9c3990bc303fcbe4d2ccc,Northern,Gakenke,Cyabingo,Rukore,Kigote
66d9c3990bc303fcbe4d2cdd,Northern,Gakenke,Gakenke,Kagoma,Bukanka
66d9c3990bc303fcbe4d2ce2,Northern,Gakenke,Gakenke,Kagoma,Murambi
66d9c3990bc303fcbe4d2cf9,Northern,Gakenke,Gakenke,Rusagara,Kivumu
66d9c3990bc303fcbe4d2d00,Northern,Gakenke,Gakenke,Rusagara,Umujyi Wa Gakenke
66d9c3990bc303fcbe4d2d22,Northern,Gakenke,Gashenyi,Taba,Kangomba
66d9c3990bc303fcbe4d2ce0,Northern,Gakenke,Gakenke,Kagoma,Kamatare
66d9c3990bc303fcbe4d2ce4,Northern,Gakenke,Gakenke,Kagoma,Ntobwe
66d9c3990bc303fcbe4d2ce5,Northern,Gakenke,Gakenke,Kagoma,Rurambi
66d9c3990bc303fcbe4d2ced,Northern,Gakenke,Gakenke,Nganzo,Karambi
66d9c3990bc303fcbe4d2cf2,Northern,Gakenke,Gakenke,Nganzo,Muyira
66d9c3990bc303fcbe4d2cf7,Northern,Gakenke,Gakenke,Rusagara,Kageyo
66d9c3990bc303fcbe4d2d10,Northern,Gakenke,Gashenyi,Rutabo,Buhira
66d9c3990bc303fcbe4d2d13,Northern,Gakenke,Gashenyi,Rutabo,Kabwika
66d9c3990bc303fcbe4d2d14,Northern,Gakenke,Gashenyi,Rutabo,Kamurambo
66d9c3990bc303fcbe4d2d1c,Northern,Gakenke,Gashenyi,Rutenderi,Kibara
66d9c3990bc303fcbe4d2d21,Northern,Gakenke,Gashenyi,Taba,Gihanga
66d9c3990bc303fcbe4d2d24,Northern,Gakenke,Gashenyi,Taba,Murambi
66d9c3990bc303fcbe4d2d2a,Northern,Gakenke,Janja,Gakindo,Kibonwa
66d9c3990bc303fcbe4d2d2e,Northern,Gakenke,Janja,Gashyamba,Gatongo
66d9c3990bc303fcbe4d2d42,Northern,Gakenke,Kamubuga,Kamubuga,Gashishi
66d9c3990bc303fcbe4d2d57,Northern,Gakenke,Kamubuga,Mbatabata,Horero
66d9c3990bc303fcbe4d2d5f,Northern,Gakenke,Kamubuga,Rukore,Kinyababa
66d9c3990bc303fcbe4d2cf0,Northern,Gakenke,Gakenke,Nganzo,Mbizi
66d9c3990bc303fcbe4d2cf5,Northern,Gakenke,Gakenke,Rusagara,Busingiryi
